"",MinAbsEStateIndex,MolWt,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan3,BalabanJ,Chi0,Chi1n,Chi1v,Chi3v,Chi4v,HallKierAlpha,Ipc,Kappa2,PEOE_VSA1,PEOE_VSA6,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,TPSA,EState_VSA10,EState_VSA2,EState_VSA5,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,NOCount,NumHAcceptors,MolLogP,MolMR,fr_C_O
sample_50,0.5,74.12299999999999,0.0563258534106586,1.2,1.2,3.0237157840738176,4.5,1.723606797749979,1.723606797749979,0.0,0.0,-0.04,3.6096404744368114,0.9767560019818928,5.106527394840706,0.0,0.0,5.601050810983688,0.0,10.707578205824394,0.0,20.771211599071872,20.23,0.0,0.0,0.0,0.0,8.520833333333332,-0.5,0.0,0.0,1,1,0.7771999999999999,21.971799999999995,0
sample_51,0.84375,74.123,0.0437084125246928,1.2,1.6,2.19060968716425,4.121320343559642,1.9915638315627209,1.9915638315627209,0.408248290463863,0.2041241452319315,-0.04,11.245112497836532,3.96,4.736862953800049,0.0,13.213763929025836,0.0,0.0,13.213763929025836,4.736862953800049,13.847474399381248,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0428000000000002,22.166999999999994,0
sample_52,0.3055555555555556,74.12299999999999,0.0453488037875541,1.6,1.8,2.5395388613593903,4.284457050376173,1.8791765948599528,1.8791765948599528,0.3651483716701107,0.0,-0.04,9.65148445440323,2.212525252525253,5.106527394840706,13.847474399381248,6.606881964512918,0.0,0.0,11.713409359353625,0.0,13.847474399381248,20.23,0.0,0.0,0.0,0.0,8.143518518518519,0.0,0.4398148148148146,0.0,1,1,0.6347,21.9238,0
sample_53,0.0810185185185186,90.122,0.053349575080525,1.6666666666666667,2.1666666666666665,2.6272148478988635,4.99156383156272,2.060025215417488,2.060025215417488,0.546874024341974,0.1868344717925431,-0.08,14.834466856136649,3.123252032520325,10.213054789681411,0.0,6.606881964512918,6.103966387748303,0.0,22.92390314194263,0.0,13.344558822616634,40.46,0.0,12.71084835226122,0.0,0.0,16.469027777777775,0.0,0.0,0.0,2,2,-0.2503999999999999,23.383599999999998,0
sample_54,0.84375,73.139,0.0077376425064202,1.6,2.2,2.19060968716425,4.121320343559642,2.1153550716504106,2.1153550716504106,0.5576775358252052,0.2041241452319314,-0.04,11.245112497836532,3.96,5.733667477162185,13.344558822616634,0.0,0.0,0.0,6.544756405912575,0.0,19.765380445542643,26.02,0.0,0.0,12.84164324585202,0.0,0.0,5.139027777777778,0.0,0.0,1,1,0.7452000000000001,23.9624,0
sample_55,1.09375,73.139,0.0077513611275276,1.2,1.6,2.19060968716425,4.121320343559642,2.1213203435596424,2.1213203435596424,0.4999999999999999,0.2499999999999999,-0.04,11.245112497836532,3.96,5.316788604006331,13.847474399381248,0.0,0.0,0.0,13.08951281182515,0.0,13.847474399381248,12.03,0.0,0.0,0.0,0.0,3.111111111111111,0.0,0.0,0.0,1,1,0.6157999999999999,24.217699999999997,0
sample_56,0.6620370370370369,73.139,0.0054138921415613,1.6,1.8,2.5395388613593903,4.284457050376173,1.9711971193069775,1.9711971193069775,0.4714045207910317,0.0,-0.04,9.65148445440323,2.212525252525253,5.733667477162185,13.847474399381248,0.0,0.0,0.0,6.544756405912575,0.0,13.847474399381248,26.02,0.0,0.0,0.0,0.0,0.0,5.171296296296296,0.6620370370370369,0.0,1,1,0.6011000000000001,23.8924,0
sample_57,1.75,79.10199999999998,0.0267287682952611,0.8333333333333334,1.6666666666666667,3.000000000000001,4.242640687119286,1.849731112827656,1.849731112827656,0.5664874085517706,0.3126020274099352,-0.8500000000000001,34.3994618804395,1.5525827127910268,0.0,6.06636706846161,12.393687143226153,0.0,0.0,4.9839785209472085,0.0,0.0,12.89,0.0,0.0,0.0,3.7847222222222223,0.0,0.0,0.0,5.715277777777778,1,1,1.0816,24.236999999999995,0
sample_58,1.3194444444444444,68.119,0.0347785626624406,1.0,1.8,2.3238508690240818,3.5355339059327378,2.1498299142610597,2.1498299142610597,0.9082482904638628,0.5892556509887895,-0.26,22.88643538696057,1.2497295661307843,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,19.26246486877803,0.0,0.0,0.0,19.26246486877803,0.0,0.0,0.0,0.0,0.0,0,0,1.7265,22.990999999999996,0
sample_59,1.0185185185185186,68.119,0.0403835494264105,1.8,2.0,3.204805417886435,4.284457050376173,1.5504768156519495,1.5504768156519495,0.3484617125293379,0.0,-0.52,9.65148445440323,1.767356321839081,0.0,24.806996004100142,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,1.0185185185185186,0.0,0.0,0,0,1.7485,25.01099999999999,0
sample_60,0.0624999999999995,100.117,0.1366720688163241,1.1428571428571428,1.4285714285714286,3.318019590380522,5.861807319565799,2.1153550716504106,2.1153550716504106,0.4978909578906801,0.3505770451434827,-0.66,19.093583929800843,2.5023162734229616,0.0,0.0,0.0,6.4208216229260096,11.566489892729878,11.566489892729878,9.589074368143644,20.268296022307258,34.14,9.589074368143644,17.987311515655886,13.847474399381248,20.066666666666663,0.0,0.0,-0.1249999999999993,0.0,2,2,0.5545,25.97899999999999,2
sample_61,0.2639814814814814,100.117,0.3024395456821245,2.0,2.7142857142857144,2.967052883269776,5.698670612749268,2.013420005986402,2.013420005986402,0.4044475959273767,0.1762795893042009,-0.79,29.01955000865388,3.401938579654511,4.736862953800049,12.654955790432378,6.923737199690624,0.0,5.969305287951849,12.576187252464766,9.53140013787187,6.923737199690624,26.3,4.794537184071822,5.969305287951849,12.999757306524504,9.932638888888889,0.0,0.0,-0.2639814814814814,0.0,2,2,0.7355,26.82999999999999,1
sample_62,0.358796296296296,100.117,0.3296277829557422,2.0,2.7142857142857144,3.172899533850818,5.698670612749268,2.1009536313038994,2.1009536313038994,0.4532631323962854,0.2011844635310912,-0.79,31.916635235956917,3.401938579654511,4.736862953800049,6.578935683598497,6.076020106833881,6.606881964512918,5.969305287951849,12.576187252464766,9.53140013787187,6.923737199690624,26.3,4.794537184071822,5.969305287951849,0.0,10.071527777777778,0.0,0.0,-0.358796296296296,0.0,2,2,0.7354999999999999,26.829999999999988,1
sample_63,1.5,70.135,0.0533059727891157,0.4,0.8,2.083333333333333,3.5355339059327378,2.5,2.5,1.2499999999999996,0.883883476483184,0.0,22.88643538696057,1.44,0.0,32.10410811463005,0.0,0.0,0.0,0.0,0.0,32.10410811463005,0.0,0.0,0.0,32.10410811463005,0.0,0.0,0.0,0.0,0.0,0,0,1.9505,23.084999999999997,0
sample_64,1.1527777777777777,70.13499999999999,0.0356039482616076,1.8,2.4,2.4017152226171965,4.121320343559642,2.0236033621142733,2.0236033621142733,0.4927992798267443,0.2041241452319314,-0.26,11.245112497836532,3.7400000000000007,0.0,19.420578929450517,0.0,0.0,0.0,0.0,0.0,19.765380445542643,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,0,0,1.9725,25.10499999999999,0
sample_65,0.342592592592593,86.134,0.1318615217296646,1.3333333333333333,1.6666666666666667,2.9881608821342693,4.99156383156272,2.325444488791574,2.325444488791574,0.7886751345948128,0.2499999999999999,-0.33,19.80026905978025,2.884132762312634,0.0,13.847474399381248,12.84164324585202,0.0,5.783244946364939,5.783244946364939,4.794537184071822,26.689117645233267,17.07,4.794537184071822,0.0,0.0,10.180555555555555,0.0,0.0,0.342592592592593,0.0,1,1,1.3755,25.588999999999988,1
sample_66,0.2893518518518521,86.13399999999999,0.1293295322706002,1.6666666666666667,2.1666666666666665,2.831257109931365,4.99156383156272,2.2647843170117525,2.2647843170117525,0.6020620726159657,0.3520620726159656,-0.33,14.834466856136649,2.884132762312634,4.794537184071822,6.923737199690624,6.4208216229260096,0.0,5.783244946364939,5.783244946364939,4.794537184071822,26.689117645233267,17.07,4.794537184071822,5.783244946364939,0.0,10.04375,0.0,0.0,0.2893518518518521,0.0,1,1,1.3755,25.588999999999988,1
sample_67,0.7326388888888888,86.13399999999999,0.1194900211111074,1.6666666666666667,2.5,2.4884037718761123,4.82842712474619,2.3510573320459267,2.3510573320459267,0.6755286660229631,0.2874574785652648,-0.33,20.986300857070454,4.67,4.794537184071822,13.344558822616634,6.4208216229260096,0.0,6.286160523129555,6.286160523129555,4.794537184071822,26.186202068468653,17.07,4.794537184071822,0.0,0.0,9.56375,0.0,0.0,0.0,0.0,1,1,1.3755,25.588999999999988,1
sample_68,0.1226851851851849,102.133,0.304986319783951,1.5714285714285714,2.2857142857142856,3.002590528674132,5.698670612749268,2.4646903780250446,2.4646903780250446,0.5940003396070641,0.2630497103308105,-0.53,31.916635235956917,3.6528153564899446,4.736862953800049,6.923737199690624,6.4208216229260096,6.606881964512918,5.969305287951849,12.576187252464766,9.53140013787187,20.268296022307258,26.3,4.794537184071822,5.969305287951849,0.0,10.189583333333331,0.0,0.0,-0.1226851851851849,0.0,2,2,0.9595,26.923999999999985,1
sample_69,0.4492592592592591,102.13299999999998,0.292585345694166,1.7142857142857142,2.4285714285714284,2.8099823316091586,5.698670612749268,2.323028484228959,2.323028484228959,0.4975997599422482,0.2317337997957946,-0.53,29.01955000865388,3.6528153564899446,4.736862953800049,13.847474399381248,0.0,6.606881964512918,6.472220864716464,13.07910282922938,9.53140013787187,13.847474399381248,26.3,4.794537184071822,0.0,0.0,9.487083333333334,0.0,0.0,0.4492592592592591,0.0,2,2,0.8154,26.853999999999985,1
sample_70,0.2048611111111109,101.125,0.0413834403875692,1.7142857142857142,2.4285714285714284,2.8219389370591843,5.698670612749268,2.468908462243684,2.468908462243684,0.734454231121842,0.3211142625940433,-0.53,29.01955000865388,3.6528153564899446,9.901064578912528,13.344558822616634,5.969305287951849,0.0,5.969305287951849,5.969305287951849,4.794537184071822,26.186202068468653,40.13,9.901064578912528,6.4208216229260096,0.0,9.647083333333336,9.647083333333336,0.0,-0.9427314814814808,0.0,2,2,-0.0735000000000001,24.53199999999999,1
sample_71,0.3159722222222221,102.13299999999998,0.3028393755682016,1.7142857142857142,2.4285714285714284,2.8219389370591843,5.698670612749268,2.488391114761732,2.488391114761732,0.7441955573808657,0.3280024204495495,-0.53,29.01955000865388,3.6528153564899446,5.106527394840706,13.344558822616634,6.4208216229260096,0.0,5.969305287951849,11.075832682792557,4.794537184071822,26.186202068468653,37.3,4.794537184071822,0.0,0.0,9.758194444444444,8.044583333333334,0.0,-0.6927314814814809,0.0,2,1,1.2612,27.160799999999988,1
sample_72,0.8272222222222223,106.596,0.0222954012680881,1.3333333333333333,2.1666666666666665,2.3390923149762908,4.82842712474619,2.474368023098972,3.0088905069238203,1.0044452534619102,0.5334733547569203,0.29,20.986300857070454,5.29,0.0,19.765380445542643,5.880003444970339,0.0,11.600939890232516,5.880003444970339,0.0,26.186202068468653,0.0,0.0,0.0,19.26246486877803,0.0,0.0,0.0,0.8272222222222223,0.0,0,0,2.415400000000001,30.244999999999987,0
sample_73,0.8842592592592591,72.151,0.0473949256098791,1.4,1.6,2.5395388613593908,4.284457050376173,2.270055610029662,2.270055610029662,0.816496580927726,0.0,0.0,9.65148445440323,2.25,0.0,27.19203322199788,0.0,0.0,0.0,0.0,0.0,27.19203322199788,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,0.8842592592592591,0.0,0,0,2.0524,25.12899999999999,0
sample_74,0.5,72.151,0.041101548149035,0.8,0.8,3.0237157840738176,4.5,2.0,2.0,0.0,0.0,0.0,3.6096404744368114,1.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,2.0524,25.12899999999999,0
sample_75,1.34375,72.151,0.0538313154318367,1.0,1.4,2.19060968716425,4.121320343559642,2.414213562373095,2.414213562373095,0.7071067811865474,0.3535533905932737,0.0,11.245112497836532,4.0,0.0,33.10993926815928,0.0,0.0,0.0,0.0,0.0,33.10993926815928,0.0,0.0,0.0,19.26246486877803,0.0,0.0,0.0,0.0,0.0,0,0,2.1965000000000003,25.19899999999999,0
sample_76,0.3298611111111111,88.14999999999999,0.0456023293895499,1.6666666666666667,2.1666666666666665,2.7541847860376616,4.99156383156272,2.417181397320737,2.417181397320737,1.0085970557673118,0.1290994448735805,-0.04,19.80026905978025,3.1616129032258065,5.106527394840706,20.268296022307258,6.606881964512918,0.0,0.0,11.713409359353625,0.0,20.268296022307258,20.23,0.0,0.0,0.0,0.0,8.33476851851852,0.0,0.4907407407407405,0.0,1,1,1.0248,26.54079999999999,0
sample_77,0.4583333333333332,88.14999999999998,0.0588698614905335,1.5,1.6666666666666667,3.168489872670569,5.207106781186548,2.2842669695298,2.2842669695298,0.8652206641949665,0.0,-0.04,12.16479703638053,1.6056599286563615,5.106527394840706,6.923737199690624,0.0,5.601050810983688,0.0,10.707578205824394,0.0,27.19203322199788,20.23,0.0,0.0,0.0,0.0,8.82638888888889,-0.4583333333333332,0.0,0.0,1,1,1.1673,26.58879999999999,0
sample_78,0.3310185185185186,88.14999999999999,0.0432963113978193,1.5,2.0,2.6272148478988635,4.99156383156272,2.3791765948599526,2.3791765948599526,0.7064497140632062,0.2581988897471611,-0.04,14.834466856136649,3.1616129032258065,5.106527394840706,13.847474399381248,6.606881964512918,0.0,0.0,11.713409359353625,0.0,20.268296022307258,20.23,0.0,0.0,0.0,0.0,8.236666666666666,0.0,0.6481481481481479,0.0,1,1,1.0248,26.54079999999999,0
sample_79,0.1481481481481483,88.14999999999999,0.0534509591006451,1.1666666666666667,1.3333333333333333,2.993497243478473,5.154700538379252,2.323583030649372,2.323583030649372,0.9648090636666388,0.0,-0.04,13.609640474436812,2.189674338993739,5.106527394840706,13.847474399381248,0.0,6.103966387748303,0.0,11.210493782589008,0.0,20.771211599071872,20.23,0.0,6.103966387748303,0.0,0.0,8.62962962962963,0.0,0.4074074074074072,0.0,1,1,1.0232,26.518799999999988,0
sample_80,0.355,88.14999999999999,0.0430522334535721,1.3333333333333333,2.1666666666666665,2.3390923149762908,4.82842712474619,2.523334547203385,2.523334547203385,0.7616672736016925,0.3618033988749893,-0.04,20.986300857070454,4.960000000000001,5.106527394840706,19.765380445542643,6.606881964512918,0.0,0.0,11.713409359353625,0.0,26.186202068468653,20.23,0.0,0.0,6.4208216229260096,0.0,8.19736111111111,0.0,0.0,0.0,1,1,1.1689,26.61079999999999,0
sample_81,0.101851851851852,88.14999999999999,0.0511565596161462,1.6666666666666667,2.1666666666666665,2.6272148478988635,4.99156383156272,2.4509042305871973,2.4509042305871973,0.7064497140632062,0.4177745794683934,-0.04,14.834466856136649,3.1616129032258065,5.106527394840706,13.344558822616634,0.0,6.103966387748303,0.0,11.210493782589008,0.0,26.689117645233267,20.23,0.0,6.103966387748303,0.0,0.0,8.55236111111111,0.0,0.0,0.0,1,1,1.1673,26.58879999999999,0
sample_82,0.0648148148148151,88.15,0.0534592799880468,1.3333333333333333,1.6666666666666667,2.7541847860376616,4.99156383156272,2.488909033047982,2.488909033047982,0.9424986408597364,0.2886751345948128,-0.04,19.80026905978025,3.1616129032258065,5.106527394840706,13.847474399381248,0.0,6.103966387748303,0.0,11.210493782589008,0.0,26.689117645233267,20.23,0.0,6.103966387748303,0.0,0.0,8.666666666666668,0.0,0.0,0.0,1,1,1.1673,26.58879999999999,0
sample_83,0.0451388888888888,104.149,0.0503578172046814,1.1428571428571428,1.4285714285714286,3.3604351426960584,5.914213562373096,2.339562313220223,2.339562313220223,0.8560623297836547,0.0499999999999999,-0.08,26.838740541269832,2.28455463728191,10.213054789681411,13.847474399381248,5.41499046939678,13.213763929025836,0.0,23.42681871870725,0.0,13.847474399381248,40.46,0.0,18.62875439842261,0.0,0.0,16.868055555555557,-0.3055555555555553,0.0,0.0,2,2,-0.0028,27.95259999999999,0
sample_84,0.25,104.149,0.0430538631503625,0.7142857142857143,1.4285714285714286,2.447472887876344,5.535533905932738,2.6324555320336755,2.6324555320336755,0.8162277660168377,0.4003834930466157,-0.08,35.509609925153406,5.92,10.213054789681411,0.0,13.213763929025836,0.0,0.0,23.42681871870725,0.0,19.26246486877803,40.46,0.0,13.213763929025836,0.0,0.0,16.4225,0.0,0.0,0.0,2,2,0.1413,28.022599999999983,0
sample_85,0.6057098765432103,147.00399999999996,0.0591803442783615,0.875,1.5,3.134861511345448,5.983127663125442,2.205314742198853,2.961243688217308,1.580281080632774,0.7107613275815927,-0.2,72.49526582754562,2.381840899625156,0.0,35.33461391738825,0.0,10.045266627482652,23.20187978046503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2114197530864206,0.0,0.0,7.190679012345679,0,0,2.9934000000000003,36.46200000000001,0
sample_86,1.1342592592592595,157.01,0.0174752825114365,1.0,1.8571428571428568,3.0214653097240864,5.112884175122364,2.099665839027573,2.8926641085849254,1.2617760723899505,0.7198922806969636,-0.3,47.19725257297226,2.123680215888008,0.0,34.12904510333418,4.472719515832414,0.0,15.929943897949348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.971157407407407,0,0,2.4491000000000005,34.142,0
sample_87,0.7939814814814818,112.55899999999995,0.0405484408941986,1.0,1.8571428571428568,3.0214653097240864,5.112884175122364,2.099665839027573,2.477630312036801,0.9850868746912004,0.5601456979237288,-0.49,47.19725257297226,1.9871232675119368,0.0,29.800041095617345,5.022633313741326,0.0,11.600939890232516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7939814814814818,0.0,0.0,9.444104938271606,0,0,2.34,31.452,0
sample_88,2.0,78.11399999999999,0.0622685707820924,0.3333333333333333,0.6666666666666666,3.000000000000001,4.242640687119286,2.0000000000000004,2.0000000000000004,0.6666666666666671,0.3849001794597507,-0.78,34.3994618804395,1.6057694396735218,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,1.6866,26.441999999999997,0
sample_89,0.3217592592592597,94.113,0.1150748194752798,1.0,1.8571428571428568,3.0214653097240864,5.112884175122364,2.134290400272939,2.134290400272939,0.756193600181959,0.4279941042701234,-0.98,47.19725257297226,1.6461962159398054,5.106527394840706,18.19910120538483,0.0,0.0,0.0,5.106527394840706,0.0,0.0,20.23,0.0,0.0,0.0,0.0,8.632222222222222,0.0,0.3217592592592597,8.712685185185185,1,1,1.3922,28.106799999999996,0
sample_90,0.1692592592592594,110.11199999999998,0.1153459512752557,0.75,1.25,3.0324555320336755,5.983127663125442,2.2685808005458763,2.2685808005458763,0.8497092431263894,0.4526323993409725,-1.1800000000000002,70.79892376087899,1.738120536196338,10.213054789681411,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,40.46,0.0,11.49902366656781,24.26546827384644,0.0,17.29111111111111,0.0,0.3385185185185191,5.703703703703704,2,2,1.0978,29.7716,0
sample_91,0.8217592592592595,93.129,0.0313475925912186,1.0,1.8571428571428568,3.0214653097240864,5.112884175122364,2.1993587371177727,2.1993587371177727,0.7995724914118484,0.4530389187988476,-0.98,47.19725257297226,1.6461962159398054,5.733667477162185,18.19910120538483,5.687386274683562,0.0,5.687386274683562,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,6.179537037037037,0.0,9.48712962962963,1,1,1.2688,30.8544,0
sample_92,1.0717592592592595,93.129,0.0372146527339204,1.4285714285714286,2.571428571428572,3.0214653097240864,5.112884175122364,2.2704808220919537,2.2704808220919537,0.8127753618486622,0.4481391923352558,-0.8500000000000001,47.19725257297226,1.7349674800723751,0.0,6.06636706846161,11.890771566461538,0.0,0.0,4.9839785209472085,0.0,5.693927994848461,12.89,0.0,0.0,0.0,3.979166666666667,0.0,1.0717592592592595,0.0,5.856481481481482,1,1,1.39002,28.973999999999997,0
sample_93,0.585,108.144,0.0621251094438701,0.875,1.5,2.7739011632941284,6.242640687119286,2.6543203766865053,2.6543203766865053,0.8271601883432526,0.4081138830084188,-1.02,61.4996122651069,5.980000000000001,0.0,0.0,12.84164324585202,12.138442625584547,0.0,0.0,0.0,25.68328649170404,47.58,0.0,0.0,0.0,0.0,16.065357142857142,0.0,0.0,4.034365079365079,2,2,1.59396,29.69399999999999,0
sample_94,1.3194444444444444,82.146,0.0350625096766017,0.8333333333333334,1.5,2.2551447208210704,4.242640687119286,2.6498299142610597,2.6498299142610597,1.158248290463863,0.7600796553858445,-0.26,34.3994618804395,2.012323325522952,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,25.68328649170404,0.0,0.0,0.0,25.68328649170404,0.0,0.0,0.0,0.0,0.0,0,0,2.1166,27.607999999999983,0
sample_95,0.4641203703703709,98.145,0.132411327598581,1.0,1.8571428571428568,2.2495440947344707,5.112884175122364,2.9112309264184786,2.9112309264184786,1.4112309264184788,0.9461142625940432,-0.33,47.19725257297226,2.101967961325131,0.0,6.4208216229260096,12.84164324585202,0.0,5.783244946364939,5.783244946364939,4.794537184071822,32.10410811463005,17.07,4.794537184071822,0.0,6.4208216229260096,10.463055555555556,0.0,0.0,0.4641203703703709,0.0,1,1,1.5196,28.091999999999985,1
sample_96,0.1250000000000004,98.145,0.1520474263569204,1.2857142857142858,1.7142857142857142,3.679228031962392,5.861807319565799,2.2814744144215573,2.2814744144215573,0.4919382669910984,0.4065262647925708,-0.5900000000000001,19.093583929800843,2.560698134009604,0.0,5.573104530069267,0.0,0.0,5.783244946364939,5.783244946364939,4.794537184071822,20.771211599071872,17.07,4.794537184071822,5.783244946364939,0.0,10.17777777777778,0.0,1.0625000000000002,0.1250000000000004,0.0,1,1,1.5416,30.111999999999988,1
sample_97,1.5,84.162,0.0533059727891157,0.3333333333333333,0.6666666666666666,2.0,4.242640687119286,3.0,3.0,1.4999999999999996,1.0606601717798207,0.0,34.3994618804395,2.2222222222222223,0.0,38.524929737556064,0.0,0.0,0.0,0.0,0.0,38.524929737556064,0.0,0.0,0.0,38.524929737556064,0.0,0.0,0.0,0.0,0.0,0,0,2.3406,27.701999999999984,0
sample_98,0.6574074074074072,84.16199999999999,0.0265575612334346,1.5,1.6666666666666667,3.2575861612334887,5.154700538379252,2.296929063567338,2.296929063567338,0.9855985596534887,0.0,-0.26,13.609640474436812,2.012323325522952,0.0,25.99951461304901,0.0,0.0,0.0,0.0,0.0,20.771211599071872,0.0,0.0,0.0,5.573104530069267,0.0,0.0,1.2592592592592595,0.6574074074074072,0.0,0,0,2.2185,29.651999999999983,0
sample_99,1.425925925925926,84.16199999999999,0.0439638096280874,0.6666666666666666,0.8333333333333334,3.675948764555208,5.154700538379252,2.25,2.25,1.0,0.0,-0.26,13.609640474436812,2.012323325522952,0.0,11.146209060138537,0.0,0.0,0.0,0.0,0.0,27.694948798762496,0.0,0.0,0.0,11.146209060138537,0.0,0.0,2.851851851851852,0.0,0.0,0,0,2.3626000000000005,29.721999999999984,0
sample_100,1.1354166666666663,84.16199999999999,0.0351687680057412,1.3333333333333333,1.6666666666666667,2.98816088213427,4.99156383156272,2.474873734152916,2.474873734152916,0.9999999999999998,0.2499999999999999,-0.26,19.80026905978025,2.950970464135022,0.0,25.99951461304901,0.0,0.0,0.0,0.0,0.0,26.689117645233267,0.0,0.0,0.0,5.573104530069267,0.0,0.0,1.3425925925925928,0.0,0.0,0,0,2.3626000000000005,29.721999999999984,0
sample_101,1.1770833333333337,84.16199999999999,0.035351360605688,1.6666666666666667,2.5,2.488403771876112,4.82842712474619,2.5236033621142733,2.5236033621142733,0.7618016810571366,0.3484617125293379,-0.26,20.986300857070454,4.74,0.0,25.841400552376523,0.0,0.0,0.0,0.0,0.0,26.186202068468653,0.0,0.0,0.0,19.26246486877803,0.0,0.0,0.0,0.0,0.0,0,0,2.3626000000000005,29.721999999999984,0
sample_102,1.2326388888888888,84.162,0.0353464583027834,1.5,2.333333333333333,2.658099936249019,4.82842712474619,2.52603867417337,2.52603867417337,0.6910440616569955,0.3333333333333333,-0.26,20.986300857070454,4.74,0.0,25.4965990362844,0.0,0.0,0.0,0.0,0.0,26.689117645233267,0.0,0.0,0.0,12.84164324585202,0.0,0.0,0.0,0.0,0.0,0,0,2.3626000000000005,29.721999999999984,0
sample_103,1.2326388888888888,84.162,0.0353464583027834,1.5,2.333333333333333,2.658099936249019,4.82842712474619,2.52603867417337,2.52603867417337,0.6910440616569955,0.3333333333333333,-0.26,20.986300857070454,4.74,0.0,25.4965990362844,0.0,0.0,0.0,0.0,0.0,26.689117645233267,0.0,0.0,0.0,12.84164324585202,0.0,0.0,0.0,0.0,0.0,0,0,2.3626000000000005,29.721999999999984,0
sample_104,1.0462962962962965,84.162,0.0442800728356319,1.1666666666666667,1.8333333333333333,2.184105569636068,4.405777393935816,2.893846850117352,2.893846850117352,1.6438468501173518,1.129936126950895,0.0,33.548875021634686,1.6326530612244898,0.0,32.60702369139466,0.0,0.0,0.0,0.0,0.0,32.60702369139466,0.0,0.0,0.0,25.68328649170404,0.0,0.0,0.0,1.0462962962962965,0.0,0,0,2.1965000000000003,27.631999999999984,0
sample_105,1.1805555555555556,84.16199999999999,0.0328395489916194,1.6666666666666667,2.1666666666666665,2.8312571099313644,4.99156383156272,2.414213562373095,2.414213562373095,0.6767766952966368,0.4267766952966367,-0.26,14.834466856136649,2.950970464135022,0.0,18.9176633526859,0.0,0.0,0.0,0.0,0.0,26.689117645233267,0.0,0.0,0.0,18.414747775921285,0.0,0.0,1.289351851851852,0.0,0.0,0,0,2.3626000000000005,29.721999999999984,0
sample_106,0.7800925925925924,84.16199999999999,0.033016380540785,1.6666666666666667,2.1666666666666665,2.8141442217770294,4.99156383156272,2.3794454097708404,2.3794454097708404,0.6380711874576984,0.3333333333333333,-0.26,14.834466856136649,2.950970464135022,0.0,19.92349450621513,0.0,0.0,0.0,0.0,0.0,20.268296022307258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7800925925925924,0.0,0,0,2.2185,29.651999999999983,0
sample_107,0.8194444444444444,100.161,0.0872426461689126,1.7142857142857142,2.857142857142857,2.558780869327957,5.535533905932738,2.63973246664074,2.63973246664074,0.733593218286196,0.3110042339640731,-0.46,35.509609925153406,5.54,4.736862953800049,19.92349450621513,0.0,12.868962412933708,0.0,6.606881964512918,4.736862953800049,19.765380445542643,9.23,0.0,0.0,12.6829020713468,0.0,0.0,0.0,0.0,0.0,1,1,1.9466,31.056999999999984,0
sample_108,0.035879629629629,100.161,0.0539847748448125,1.0,1.8571428571428568,2.1229179499593664,5.112884175122364,3.0746954706748872,3.0746954706748872,1.574695470674887,1.0810387176187242,-0.04,47.19725257297226,2.3141072195146584,5.106527394840706,19.26246486877803,0.0,6.103966387748303,0.0,11.210493782589008,0.0,32.10410811463005,20.23,0.0,6.103966387748303,19.26246486877803,0.0,8.909166666666668,0.0,0.0,0.0,1,1,1.3114,29.091799999999985,0
sample_109,0.3072685185185186,100.161,0.1293397726031704,1.5714285714285714,2.2857142857142856,2.8219389370591843,5.698670612749268,2.7647843170117525,2.7647843170117525,0.8823921585058763,0.4257221742419769,-0.33,29.01955000865388,3.84636684303351,4.794537184071822,13.344558822616634,6.4208216229260096,0.0,5.783244946364939,5.783244946364939,4.794537184071822,33.10993926815928,17.07,4.794537184071822,0.0,0.0,10.202638888888888,0.0,0.0,0.3072685185185186,0.0,1,1,1.7656,30.20599999999998,1
