,0,1
219,1.3693263022572936e-44,1.0
220,5.717838875157898e-23,1.0
221,4.3083096761341343e-41,1.0
222,2.7769841863722038e-42,1.0
223,3.9978379291141947e-29,1.0
224,3.519087932669822e-33,1.0
225,7.48304260771343e-44,1.0
226,1.6864819882088298e-45,1.0
227,1.5908118194388779e-72,1.0
228,1.4241408155521657e-12,0.9999999999985758
229,2.143386347604368e-39,1.0
230,2.283055126684756e-24,1.0
231,7.189307389037084e-39,1.0
232,6.366180412632871e-73,1.0
233,2.716393561165783e-24,1.0
234,4.55261414693578e-29,1.0
235,8.675542275598026e-22,1.0
236,1.374068314358668e-28,1.0
237,1.0378717865859874e-64,1.0
238,2.7966199359293582e-34,1.0
239,9.661555403705424e-53,1.0
240,7.286941426252502e-59,1.0
241,1.0108570052044055e-28,1.0
242,5.096027576930594e-13,0.9999999999994902
243,5.150090816439278e-56,1.0
244,1.0976308851003867e-41,1.0
245,5.846016021525461e-29,1.0
246,1.5742218893251873e-65,1.0
247,3.968188588844529e-53,1.0
248,5.879119869322192e-29,1.0
249,2.754684205670312e-32,1.0
250,1.2057357412483758e-40,1.0
251,7.798978824280787e-42,1.0
252,9.520318501246452e-30,1.0
253,1.1524417197657697e-13,0.9999999999998845
254,5.897128987834033e-50,1.0
255,2.0764028149400227e-65,1.0
256,2.044900877704107e-11,0.999999999979551
257,1.6033258578910427e-37,1.0
258,2.3808770874442363e-57,1.0
259,2.7099970118583425e-67,1.0
260,1.7019166698545702e-26,1.0
261,7.636481026079217e-20,1.0
262,5.321339026393708e-29,1.0
263,2.477146389411345e-66,1.0
264,4.328957121297414e-36,1.0
265,3.898100344010593e-31,1.0
266,7.826354604662451e-47,1.0
267,5.349924104889372e-25,1.0
268,4.001216837078105e-35,1.0
269,2.2321576044924066e-36,1.0
270,3.568270472891386e-25,1.0
271,8.431360768283067e-60,1.0
272,3.281470659267853e-31,1.0
273,1.3380072849418387e-14,0.9999999999999867
274,7.1577935042519936e-37,1.0
275,3.4233451113364524e-41,1.0
276,1.5533115165684906e-40,1.0
277,2.562431921279082e-53,1.0
278,5.379609473325673e-26,1.0
279,9.363913457074319e-23,1.0
280,1.083420062895727e-49,1.0
281,5.435706551675158e-19,1.0
282,2.14862125689761e-37,1.0
283,8.744514223694575e-50,1.0
284,2.50113043317634e-46,1.0
285,1.6048230516565187e-19,1.0
286,4.895890212479692e-50,1.0
287,2.406770819587352e-37,1.0
288,1.5154093905446354e-21,1.0
289,1.7463990699850226e-54,1.0
290,7.266897627306278e-21,1.0
291,8.029477476830594e-43,1.0
292,5.215785875823837e-30,1.0
293,8.543260038741993e-44,1.0
294,3.5447531489069404e-6,0.9999964552468509
295,2.626204557314023e-48,1.0
296,1.3640642879791491e-24,1.0
297,2.8083489002461546e-46,1.0
298,1.4752129026750421e-33,1.0
299,1.5459409756188293e-31,1.0
300,0.9999999998650124,1.3498747507594e-10
301,0.9999999955153458,4.484654298095025e-9
302,0.9999999999994262,5.739155055638593e-13
303,0.9999999998428657,1.5713424068993602e-10
304,0.9999999325235394,6.747646072040151e-8
305,1.0,9.264936033558297e-17
306,0.9999911364790761,8.863520923879053e-6
307,0.9999994164422036,5.835577964702756e-7
308,0.9999988675215626,1.1324784374232897e-6
309,0.9999998837475533,1.1625244652357349e-7
310,0.999999675892145,3.241078550320883e-7
311,0.9999999797915397,2.020846038952051e-8
312,0.9999999998605189,1.3948116864981388e-10
313,0.9998698961758998,0.0001301038241003472
314,0.9999998537984373,1.462015626725778e-7
315,0.9999999965533779,3.4466221528142737e-9
316,0.9999997864996123,2.1350038764563297e-7
317,0.9999998338698318,1.661301681977471e-7
318,0.9999999942022295,5.7977703707720376e-9
319,0.9999781661624868,0.000021833837513298234
320,0.9999645131659377,0.000035486834062429235
321,0.9999998381151238,1.6188487617060397e-7
322,0.9999999999790654,2.0934501076217714e-11
323,0.999999169344823,8.306551768234167e-7
324,0.9999696490648943,0.000030350935105572892
325,0.9999999997294959,2.7050417662371567e-10
326,0.9999974779202339,2.5220797661541473e-6
327,0.9999982787548216,1.7212451783990456e-6
328,0.9999999992025654,7.974344603522824e-10
329,0.9999999994935822,5.064178236633728e-10
330,0.9999999999989861,1.0137153434119832e-12
331,0.9999991776203833,8.223796167671701e-7
332,0.9999999988269781,1.1730219432798684e-9
333,0.9999880657991363,0.000011934200863553959
334,0.9999999999986775,1.3225090358945826e-12
335,0.9999999999983902,1.6096948251332037e-12
336,1.0,1.235178427745177e-16
337,0.9999986017403465,1.398259653461867e-6
338,0.9999995829386991,4.1706130100635784e-7
339,0.9999990542908672,9.457091326876639e-7
340,0.9999965777016279,3.4222983721806898e-6
341,0.9999926465216603,7.353478339733541e-6
342,0.9999999999999947,5.261200224629494e-15
343,0.9999998706412295,1.2935877012821673e-7
344,0.9975490771708002,0.0024509228291998094
345,0.9999894894162377,0.000010510583762412624
346,1.0,7.511618920515657e-17
347,0.9999964538434603,3.5461565398213044e-6
348,0.9999999988290149,1.1709850721087477e-9
349,0.9999845935738989,0.000015406426101168826
350,0.9999999999999938,6.3873886495918095e-15
351,0.9999986740869775,1.325913022600222e-6
352,0.999336150309273,0.0006638496907270196
353,0.9999991027908363,8.972091637154165e-7
354,0.9999989467521058,1.0532478941468012e-6
355,0.9999997932051722,2.067948278954095e-7
356,0.9999999986788775,1.3211224391043359e-9
357,0.9999993629389392,6.370610609160671e-7
358,0.9999999997551925,2.4480754743915145e-10
359,0.9999996523287313,3.476712685192824e-7
360,0.999999996719409,3.2805910519918406e-9
361,0.9999999146011354,8.539886461941038e-8
362,0.9999999999999907,9.453448564643096e-15
363,0.9999983960496424,1.603950357525229e-6
364,0.9999964142055121,3.5857944878871468e-6
365,0.9999999996381841,3.6181584764789e-10
366,0.9999999998842737,1.1572632365444476e-10
367,0.9999998673561653,1.3264383450293676e-7
368,0.9999999765246481,2.347535185628368e-8
369,0.9999999976898373,2.3101627952704367e-9
370,0.9999999999998184,1.816183446669339e-13
371,0.999999742319963,2.576800368079097e-7
372,0.999999922350402,7.764959791619245e-8
373,0.9999969450794088,3.054920591202358e-6
374,0.9999999999953006,4.699508427014369e-12
375,0.9999999783908178,2.1609182406326073e-8
376,0.9998896974988357,0.00011030250116424583
377,0.9999956738999214,4.3261000785314975e-6
378,0.9999998570930431,1.4290695703882717e-7
379,0.9999999993716417,6.283583402978003e-10
380,0.9999999129914598,8.700854018569918e-8
381,0.9999990639086497,9.360913503198944e-7
382,0.9999999367164529,6.328354713670733e-8
383,0.9999998666903345,1.3330966555415232e-7
384,0.999999809455625,1.9054437489957577e-7
385,0.9999999789275105,2.1072489530767318e-8
386,0.9999999959035086,4.0964913235713025e-9
387,0.9999999999876668,1.2333439916618065e-11
388,0.9999999585686724,4.1431327599418784e-8
389,0.9999999999978852,2.1148832018082772e-12
390,0.999999109483852,8.905161480542105e-7
391,0.9999999755303778,2.4469622334707152e-8
392,0.9999990079708259,9.920291740966093e-7
393,0.9999976747289852,2.3252710148271146e-6
394,0.9999999999677212,3.2278927259511146e-11
395,0.9999999968860933,3.113906744857455e-9
396,0.9999971900581744,2.8099418252879133e-6
397,0.9999999999852387,1.4761224856415138e-11
398,0.9999999954641585,4.53584141926897e-9
399,0.9999999994067599,5.932401450220582e-10
400,0.9999984779830077,1.5220169922241038e-6
401,0.9999999688465335,3.1153466461037615e-8
402,0.999997809518168,2.1904818319946753e-6
403,0.999999382388609,6.176113910183797e-7
404,0.999999999999126,8.741553330930895e-13
405,0.9999996173591895,3.826408104644816e-7
406,0.9999997148463413,2.8515365869635464e-7
407,0.9998789451647332,0.00012105483526671245
408,0.9999501180769067,0.000049881923093280815
409,0.9999999975314491,2.468550953030254e-9
410,0.9999998184970251,1.815029748186526e-7
411,0.9999999999057261,9.427384345781454e-11
412,0.9999999608798577,3.9120142377089646e-8
413,0.9992212883826774,0.0007787116173225215
414,0.9999996213540094,3.7864599053951677e-7
415,0.9999877105214026,0.0000122894785973746
416,0.9999998455983666,1.5440163336904217e-7
417,0.999994153586935,5.846413064969111e-6
418,0.9999999996284676,3.7153229236050993e-10
419,0.999998408759417,1.5912405829670426e-6
420,0.9999998905141321,1.0948586797701742e-7
421,0.9999229523652077,0.00007704763479212907
422,0.9999996880796076,3.119203923763963e-7
423,0.9999997447017246,2.5529827538967015e-7
424,0.9999999948884282,5.111571786044357e-9
425,1.0,2.0082859170394094e-21
426,0.9999999999028228,9.717715855094071e-11
427,0.9999999999537696,4.6230351491736386e-11
428,0.9999999999998264,1.7343779004231053e-13
429,0.9999999823813244,1.7618675611278776e-8
430,0.9999988387648128,1.161235187316054e-6
431,0.9999997153882384,2.846117616541123e-7
432,0.9999999879060901,1.2093909713198854e-8
433,0.9999995847842773,4.1521572261384867e-7
434,0.9999999883297286,1.1670271191329546e-8
435,0.9999996830170942,3.169829059274224e-7
436,0.9999999984190437,1.580956345876422e-9
437,0.9999999343821627,6.561783715231867e-8
438,0.9999999980736942,1.926305888727723e-9
439,0.9999999997010107,2.9898925898351314e-10
440,0.9999997723444684,2.2765553138788807e-7
441,0.9999998994783509,1.0052164913816391e-7
442,0.9999999999646345,3.536557551696083e-11
443,0.9999996616025093,3.3839749076927147e-7
444,0.9999999703096607,2.9690339403445067e-8
445,0.9999999072610867,9.273891325658184e-8
446,0.9999993242253852,6.757746149264964e-7
447,0.9999820185104884,0.0000179814895119175
448,0.9999999999995377,4.625114502884707e-13
449,0.9999999911848096,8.815190073492232e-9
450,0.9999999999998255,1.745226784681097e-13
451,0.9999990568572132,9.431427867606051e-7
452,0.999937397715338,0.00006260228466202779
453,0.9999999999448139,5.5186167050477944e-11
454,0.9999855848330594,0.000014415166940797698
455,0.9999999999985714,1.4286595337043229e-12
456,0.9999999723516891,2.7648310974282862e-8
457,0.999999940583638,5.941636224097593e-8
458,0.9999999480931955,5.190680448376797e-8
459,0.9999996902645686,3.0973543142423356e-7
460,0.999999719891537,2.8010846312721156e-7
461,0.999999060155301,9.398446990377893e-7
462,0.998103877119118,0.0018961228808820412
463,0.9999999813445114,1.86554886809515e-8
464,0.9999414167155279,0.0000585832844720675
465,0.9999996444168199,3.5558317991261326e-7
466,0.9999999943601394,5.63986062295844e-9
467,0.9999999988074879,1.1925119829862736e-9
468,0.9999844657123199,0.000015534287680011774
469,0.9999999998149107,1.8508933182945167e-10
470,0.9999668800159849,0.000033119984015158154
471,0.9970506952934101,0.0029493047065902132
472,0.9999996124287144,3.875712855518336e-7
473,0.9999457650074719,0.00005423499252802879
474,0.9999995147927472,4.852072527960661e-7
475,0.9999999954449008,4.55509927913541e-9
476,0.9999995882946616,4.11705338375819e-7
477,0.9999985946578218,1.4053421782379805e-6
478,0.9999998268353564,1.731646437116571e-7
479,0.9999999358315236,6.416847670486188e-8
480,0.9999970758223822,2.92417761779035e-6
481,0.9999930846696953,6.915330304671e-6
482,0.9999999865506415,1.344935838169445e-8
483,0.9999119574768918,0.0000880425231083101
484,0.9999935120420247,6.487957975255224e-6
485,0.999998821725308,1.1782746919011162e-6
486,0.9999534524110644,0.000046547588935618514
487,0.9999998888283779,1.111716221899984e-7
488,0.9999999994251088,5.748913300554525e-10
489,0.9999999784488202,2.1551179871542203e-8
490,0.9999996767990523,3.2320094757289934e-7
491,0.9999946529193138,5.347080686175095e-6
492,0.9999999856545707,1.434542928159927e-8
493,0.999999067194305,9.32805694978948e-7
494,0.9999995300217429,4.699782570538547e-7
495,0.9999989711774893,1.0288225107249741e-6
496,0.99999998847934,1.1520659864304447e-8
497,0.9999983039382837,1.6960617162896912e-6
498,0.9999998766134858,1.2338651427579134e-7
499,0.9999999999721494,2.785065757617032e-11
500,0.999991038512368,8.961487631871539e-6
501,0.9999999532862394,4.671376070395837e-8
502,0.9999992647249848,7.352750151857781e-7
503,0.999999994758741,5.241259119826195e-9
504,0.999999610474661,3.8952533893765165e-7
505,0.999984759883475,0.000015240116524859599
506,0.999911948870075,0.00008805112992496518
507,0.9999999999747933,2.5206643042575552e-11
508,0.9999999986413366,1.358663183325471e-9
509,0.999999502363772,4.976362279548427e-7
510,0.9999964019043893,3.5980956107011115e-6
511,0.9999999998172111,1.827888537115474e-10
512,0.9999997833219235,2.1667807644221066e-7
513,0.9999999999990576,9.423535243205298e-13
514,0.99999961173024,3.882697600097626e-7
515,0.9999999912646651,8.735334759315847e-9
516,0.9999999954853995,4.514600481062491e-9
517,0.9999879828500154,0.000012017149984507924
518,0.9999956903234214,4.309676578583669e-6
519,0.9999999971745059,2.8254941837184365e-9
520,0.9999995824449149,4.175550849531454e-7
521,0.9999837639954384,0.000016236004561545106
522,0.999999057377368,9.426226319620394e-7
523,0.999999899672226,1.0032777394534587e-7
524,0.9999999917641569,8.235842997000087e-9
525,0.9999999999516502,4.834985673164439e-11
526,0.9999917148095488,8.285190451251923e-6
527,0.9999999999522924,4.770779700846997e-11
528,0.9999998076851327,1.9231486743908526e-7
529,0.9999999971886899,2.8113100333535195e-9
530,0.9999999947206069,5.279393200457026e-9
531,0.9999997312592297,2.6874077031909345e-7
532,0.9999989725756397,1.0274243602887382e-6
533,0.9999997578665876,2.4213341244574474e-7
534,0.9999983031552153,1.6968447846501893e-6
535,0.9999999999998521,1.4770641555275002e-13
536,0.9999999994670581,5.329418099370529e-10
537,0.9999918883326101,8.11166738990827e-6
538,0.9999999493771863,5.062281370964839e-8
539,0.9999999871559375,1.2844062330388208e-8
540,0.9999999926646097,7.3353902405877255e-9
541,0.9999999427514238,5.724857619336994e-8
542,0.9999999992031954,7.968046206236683e-10
543,0.999999999996374,3.6258880353946392e-12
544,0.9999990356673203,9.643326797299604e-7
545,0.9999999995009299,4.990701806905349e-10
546,0.9999999999999818,1.8175011780390726e-14
547,0.9999999384641091,6.153589076961063e-8
548,0.9999992422484469,7.577515531249725e-7
549,0.9999958294634198,4.170536580105907e-6
550,0.9999999997122091,2.8779089284420783e-10
551,0.999999748785974,2.512140258572414e-7
552,0.9999999971657091,2.8342909643039658e-9
553,0.9999976063134544,2.3936865456111837e-6
554,0.9999984292442121,1.5707557879151398e-6
555,0.9999765300853143,0.000023469914685736067
556,0.9999999759489117,2.4051088191512697e-8
557,0.9999999986868398,1.3131602146685215e-9
558,0.9999995385726181,4.614273818823501e-7
559,0.9999994139669764,5.860330236735394e-7
560,0.9999862953844223,0.000013704615577726464
561,0.9999999999794964,2.0503703526652427e-11
562,0.9999975022988841,2.4977011158754396e-6
563,0.9999992649987864,7.350012136713739e-7
564,0.999999999990338,9.662157504966155e-12
565,0.9999999996655693,3.344307367390468e-10
566,0.9999968731880848,3.126811915294535e-6
567,0.9999999636103183,3.638968173665404e-8
568,0.9999995312319433,4.6876805669127955e-7
569,0.9999992505599685,7.494400314915105e-7
570,0.9999999999999973,2.7850829671788458e-15
571,0.9999998031355694,1.9686443087876863e-7
572,0.9999995150388089,4.849611910947425e-7
573,0.9999999467510824,5.324891762020569e-8
574,0.9999993739042817,6.260957182336146e-7
575,0.9999999995566828,4.4331724029996375e-10
576,0.999997790412737,2.209587263012511e-6
577,0.9999520252030314,0.00004797479696875836
578,0.9999993256991774,6.743008226035515e-7
579,0.9999998385986949,1.6140130485666252e-7
580,0.9999764740134243,0.00002352598657565902
581,0.9999961267224866,3.8732775133707394e-6
582,0.9999980405113968,1.9594886032221953e-6
583,0.9999995021449828,4.978550172688754e-7
584,0.9999993464989965,6.535010035470196e-7
585,0.9999999936053738,6.394626078258518e-9
586,0.9999993270540103,6.729459896603378e-7
587,0.999999785505857,2.1449414294375204e-7
588,0.9999987740276245,1.2259723755244475e-6
589,0.9999984820713156,1.5179286844937772e-6
590,0.9999998367971634,1.632028364624469e-7
591,0.9999999891964346,1.0803565303442976e-8
592,0.9999999999999387,6.140594676729713e-14
593,0.999985542195118,0.000014457804882051178
594,0.9999995726654773,4.273345226233025e-7
595,0.999991225411303,8.774588697000542e-6
596,0.9999999890705557,1.0929444284504498e-8
597,0.9999978035340312,2.1964659686997757e-6
598,0.9999999796922716,2.0307728442462782e-8
599,0.9999999999934825,6.517323031901683e-12
