"",column_0,column_1
102,0.9759369539727736,0.02406304602722654
103,0.9951651639128023,0.00483483608719781
104,0.9990859711695835,0.0009140288304165462
105,0.999735965073127,0.00026403492687298414
106,0.9988115070494814,0.001188492950518556
107,0.9905996648748733,0.009400335125126748
108,0.9994144044376245,0.000585595562375534
109,0.9996776530635212,0.0003223469364788308
110,0.9915696563567973,0.008430343643202757
111,0.9990706912389733,0.0009293087610266796
112,0.98768749774759,0.012312502252410025
113,0.9994033035046002,0.0005966964953999016
114,0.9962477122288957,0.003752287771104261
115,0.9724721417517153,0.027527858248284794
116,0.9988506968770475,0.0011493031229523778
117,0.9979502162309511,0.0020497837690487556
118,0.94217319776194,0.05782680223805959
119,0.9997597338801641,0.00024026611983579208
120,0.9945200136343711,0.005479986365628907
121,0.9978310875957517,0.0021689124042483083
122,0.921267639998509,0.0787323600014912
123,0.9999106806945797,0.00008931930542023055
124,0.9082031416688754,0.09179685833112466
125,0.998125453489478,0.0018745465105219823
126,0.998379664871822,0.0016203351281781253
127,0.9998145360422042,0.0001854639577957689
128,0.9354106773770129,0.06458932262298707
129,0.9940246047230158,0.005975395276984249
130,0.9820746243164439,0.017925375683556097
131,0.9973429952870878,0.0026570047129122853
132,0.9760195172197796,0.023980482780220195
133,0.9994816625106439,0.0005183374893561641
134,0.9986581767355713,0.0013418232644285778
135,0.39049126842311394,0.6095087315768862
136,0.9998407359953471,0.00015926400465276081
137,0.9944596500457399,0.0055403499542600945
138,0.9992361607742415,0.0007638392257585696
139,0.9943938720783106,0.005606127921689636
140,0.9996995968869503,0.00030040311304980284
141,0.9995342706061785,0.00046572939382145327
142,0.9996982592047745,0.00030174079522547894
143,0.9989162011463923,0.001083798853607502
144,0.9998988560395171,0.00010114396048299468
145,0.9935794576462548,0.006420542353745252
146,0.9970749833040712,0.002925016695929012
147,0.9997218432007172,0.00027815679928267493
148,0.9996153743800049,0.00038462561999501386
149,0.9990084605983303,0.0009915394016696629
150,0.9986789213776286,0.0013210786223713808
151,0.9952300464140861,0.0047699535859138335
152,0.998708317341157,0.0012916826588431417
153,0.840721424339497,0.15927857566050282
154,0.9993046010767503,0.0006953989232496385
155,0.9997071609620369,0.00029283903796303466
156,0.9740544571910819,0.02594554280891817
157,0.9985015361982095,0.0014984638017905118
158,0.9981080475390519,0.0018919524609481522
159,0.9986207728867413,0.0013792271132587381
160,0.9845031996276371,0.015496800372362778
161,0.9950769299572081,0.0049230700427917475
162,0.9886142767418102,0.011385723258189822
163,0.9998322018232356,0.0001677981767644462
164,0.9992270648167695,0.000772935183230591
165,0.9932397586499503,0.006760241350049748
166,0.9934614893940173,0.006538510605982769
167,0.920940661357113,0.07905933864288714
168,0.9892058535978553,0.010794146402144829
169,0.9995704610755372,0.0004295389244629343
170,0.9990443458513815,0.0009556541486185614
171,0.9606872552594994,0.039312744740500546
172,0.9967881386527588,0.0032118613472411654
173,0.9986870694008798,0.0013129305991201714
174,0.9996738260104433,0.0003261739895567565
175,0.9210069048788482,0.07899309512115178
176,0.9986247603973798,0.0013752396026203376
177,0.9927375299188361,0.007262470081163958
178,0.9360653806558941,0.06393461934410592
179,0.9992092727443251,0.0007907272556747925
180,0.9994843863207418,0.0005156136792581091
181,0.9997485764995959,0.00025142350040402515
182,0.9991806340112914,0.0008193659887084931
183,0.9971574016374252,0.0028425983625748074
184,0.9829290196759604,0.017070980324039708
185,0.9937191667097561,0.006280833290243901
186,0.9992636703432695,0.0007363296567305406
187,0.9995410281138296,0.0004589718861703841
188,0.9789988573112925,0.021001142688707307
189,0.9996057921037874,0.00039420789621268305
190,0.9896011872726399,0.010398812727360117
191,0.60447867313856,0.3955213268614401
192,0.9511834867734614,0.04881651322653842
193,0.8781899989079096,0.12181000109209059
194,0.9997627281513253,0.00023727184867447382
195,0.9991274155364602,0.0008725844635397995
196,0.9292095154219918,0.07079048457800817
197,0.9927634127003203,0.007236587299679596
198,0.9998983400281243,0.0001016599718756726
199,0.9999022101940793,0.00009778980592068007
200,0.9733095394150163,0.026690460584983797
201,0.9997235137118241,0.00027648628817590593
202,0.9872723605297905,0.012727639470209481
203,0.9995716229942012,0.000428377005798672
204,0.9930267715168857,0.006973228483114352
205,0.9964378242441374,0.0035621757558627577
206,0.9975732119187866,0.0024267880812134184
207,0.999889510184976,0.0001104898150240231
208,0.9994510310841915,0.0005489689158085099
209,0.9999513952240393,0.00004860477596090931
210,0.999820791181727,0.0001792088182731631
211,0.9615586401462973,0.038441359853702714
212,0.9989424227006358,0.0010575772993641178
213,0.5325705668231685,0.4674294331768314
214,0.9985112215998304,0.0014887784001695228
215,0.9519113615976011,0.04808863840239882
216,0.9997109797335372,0.00028902026646286986
217,0.9972813322183572,0.002718667781642835
218,0.9995325342793839,0.0004674657206161121
219,0.999581118804558,0.00041888119544203936
220,0.9779195307517802,0.022080469248219808
221,0.9991523992128188,0.0008476007871810846
222,0.9994423376457087,0.0005576623542912278
223,0.9950949964224383,0.004905003577561621
224,0.9960111848327687,0.0039888151672312485
225,0.9983784157519587,0.0016215842480412183
226,0.9995966343780475,0.00040336562195255303
227,0.9999027689841683,0.00009723101583185802
228,0.6326213483534741,0.36737865164652594
229,0.9990848619736884,0.0009151380263115455
230,0.9832052574912771,0.016794742508722958
231,0.9985940700009033,0.0014059299990967602
232,0.9997265064622864,0.00027349353771382673
233,0.9778038083538002,0.022196191646199702
234,0.9497252094304649,0.05027479056953526
235,0.8951802103800719,0.1048197896199282
236,0.9937130844912104,0.006286915508789582
237,0.9999220160938178,0.00007798390618227123
238,0.9977984849250674,0.0022015150749325335
239,0.9998220073324031,0.0001779926675968188
240,0.9998796514722007,0.00012034852779927687
241,0.9909067742758617,0.009093225724138312
242,0.5968227045482498,0.4031772954517507
243,0.9998612387340443,0.00013876126595593877
244,0.9992272117992631,0.0007727882007368856
245,0.9903013960350548,0.009698603964945048
246,0.9999237545042651,0.00007624549573486746
247,0.999622254756614,0.0003777452433857328
248,0.9927722637394172,0.007227736260582745
249,0.9943346401807437,0.005665359819256189
250,0.9992667745177577,0.0007332254822422985
251,0.9993944144228992,0.0006055855771008381
252,0.9947764528352421,0.005223547164758028
253,0.6012691092761953,0.39873089072380485
254,0.998705336456497,0.0012946635435030472
255,0.9999179984461243,0.0000820015538756793
256,0.4514239359581151,0.5485760640418847
257,0.9980063945461984,0.0019936054538014876
258,0.9998510339823485,0.0001489660176513867
259,0.9998869494345564,0.00011305056544378065
260,0.9905820481485994,0.009417951851400598
261,0.8926828563334838,0.10731714366651604
262,0.9949310995970736,0.005068900402926317
263,0.9999223606659516,0.00007763933404849441
264,0.9719415711308552,0.02805842886914464
265,0.9640664321142081,0.03593356788579183
266,0.999671505953961,0.00032849404603893626
267,0.9748372454916937,0.02516275450830628
268,0.9979386416735531,0.002061358326446973
269,0.9983356856180001,0.0016643143819999274
270,0.9883032744837725,0.01169672551622745
271,0.999759684192463,0.00024031580753683125
272,0.9958866947410288,0.004113305258971244
273,0.7089498964893646,0.29105010351063554
274,0.9986818709784993,0.0013181290215008652
275,0.9992619690002258,0.0007380309997742472
276,0.9992890236135888,0.0007109763864113141
277,0.9994637576057606,0.0005362423942394845
278,0.9138995344964851,0.08610046550351477
279,0.9578545613795604,0.042145438620439575
280,0.9996788715313241,0.00032112846867589487
281,0.9410461567163998,0.058953843283600024
282,0.9978429807869353,0.0021570192130646072
283,0.9997217416738197,0.0002782583261803541
284,0.9995392597624485,0.000460740237551488
285,0.9472110502914983,0.052788949708501794
286,0.9996716528662997,0.00032834713370031074
287,0.9988705016343609,0.0011294983656391885
288,0.962750382888909,0.037249617111091024
289,0.9997226585211835,0.00027734147881654583
290,0.8843030694410448,0.11569693055895518
291,0.9980213795193306,0.001978620480669488
292,0.9944000842154389,0.005599915784560943
293,0.9993112347448079,0.0006887652551921537
294,0.07681984602389758,0.9231801539761024
295,0.999704448922406,0.00029555107759392387
296,0.9856900025074985,0.014309997492501437
297,0.9996129196146318,0.0003870803853681404
298,0.9970341303595628,0.0029658696404372
299,0.9941718293080697,0.005828170691930379
300,7.935773770800112e-10,0.9999999992064228
301,1.16439085945641e-8,0.9999999883560916
302,1.0010732294385396e-11,0.9999999999899893
303,1.0616743260264347e-10,0.9999999998938325
304,4.940327194780365e-8,0.999999950596728
305,8.471528252146205e-15,0.9999999999999911
306,3.601810079625815e-6,0.9999963981899201
307,4.492534449169285e-7,0.999999550746555
308,6.675207930976625e-7,0.999999332479207
309,5.6057565403766966e-9,0.9999999943942433
310,1.203808266553816e-7,0.9999998796191732
311,2.4355203060587113e-8,0.9999999756447969
312,2.2795617768939555e-10,0.9999999997720437
313,0.00002580993970239987,0.9999741900602974
314,1.2726873381172412e-7,0.9999998727312661
315,8.18478551351034e-9,0.9999999918152143
316,1.000384139295394e-7,0.9999998999615861
317,1.80462204941599e-7,0.9999998195377952
318,1.4169601328194414e-8,0.9999999858303986
319,7.356531540134914e-6,0.9999926434684598
320,0.000010283005265031354,0.999989716994735
321,2.359912039758029e-8,0.9999999764008795
322,1.717275070658553e-10,0.9999999998282725
323,2.786702944129198e-7,0.9999997213297058
324,7.523863424064786e-6,0.9999924761365758
325,2.9214886343117405e-11,0.9999999999707851
326,1.3034625737458438e-6,0.9999986965374263
327,9.678942154984615e-7,0.9999990321057844
328,6.090065680999759e-10,0.9999999993909934
329,8.569231744657845e-10,0.999999999143077
330,7.165598850365695e-12,0.9999999999928346
331,4.2231090164928105e-7,0.9999995776890983
332,2.289816893908252e-9,0.9999999977101832
333,4.779877008032797e-6,0.9999952201229919
334,2.194770277712691e-11,0.9999999999780522
335,3.1959981578827096e-12,0.9999999999968039
336,1.515278614864654e-14,0.9999999999999849
337,8.07927611884959e-7,0.9999991920723881
338,3.4131947720899696e-7,0.999999658680523
339,3.8394817633883737e-7,0.9999996160518236
340,1.738116492736477e-6,0.9999982618835073
341,3.016194740814587e-6,0.9999969838052593
342,6.803032259384454e-15,0.9999999999999929
343,1.7976056659291682e-9,0.9999999982023944
344,0.0001379669971245678,0.9998620330028754
345,4.285884135642164e-6,0.9999957141158642
346,3.756071992538759e-15,0.9999999999999964
347,1.8187198144140358e-6,0.9999981812801856
348,1.887713089213047e-9,0.9999999981122869
349,5.807587548512466e-6,0.9999941924124516
350,2.0545197052583427e-13,0.9999999999997948
351,8.243595760553593e-7,0.999999175640424
352,0.00006962142901642268,0.9999303785709837
353,3.225778568959396e-7,0.9999996774221432
354,3.850596077209925e-7,0.9999996149403922
355,2.199839147001097e-7,0.9999997800160854
356,3.6006245981750234e-9,0.9999999963993753
357,1.84356707255342e-7,0.9999998156432929
358,9.220835402746123e-10,0.9999999990779163
359,8.221075579053383e-8,0.9999999177892442
360,5.513238103023009e-9,0.9999999944867617
361,5.6825616003445113e-8,0.9999999431743841
362,3.832655883978325e-13,0.9999999999996163
363,8.655008053008746e-7,0.9999991344991945
364,1.537546746853661e-6,0.9999984624532531
365,8.186150365138593e-10,0.999999999181385
366,2.6628431916349354e-10,0.9999999997337157
367,1.9615351802637136e-10,0.9999999998038467
368,5.072630508767432e-9,0.9999999949273695
369,2.206762033005617e-9,0.9999999977932381
370,2.5018118375920542e-12,0.999999999997498
371,6.640314420106128e-8,0.9999999335968561
372,1.044833698126064e-7,0.9999998955166302
373,1.673943313794189e-6,0.9999983260566861
374,6.042853626266342e-11,0.9999999999395719
375,1.962667492841268e-9,0.9999999980373324
376,0.00002346012817038573,0.9999765398718296
377,2.2119644715894703e-6,0.9999977880355283
378,4.368101784381074e-8,0.9999999563189822
379,3.1456189696107567e-10,0.9999999996854383
380,1.0638012161588151e-7,0.9999998936198783
381,3.915510890537587e-7,0.9999996084489109
382,1.2710617813336555e-8,0.9999999872893822
383,1.218258600765361e-7,0.99999987817414
384,4.408077753354827e-8,0.9999999559192229
385,3.3233193209297126e-8,0.9999999667668066
386,1.075969047172845e-8,0.9999999892403096
387,1.518378532993716e-11,0.9999999999848161
388,3.88820765765883e-8,0.9999999611179234
389,3.3446856576378584e-11,0.999999999966553
390,3.925388785452786e-7,0.999999607461121
391,4.557809481101042e-9,0.9999999954421905
392,4.999011038729208e-7,0.999999500098896
393,1.1082275628037393e-6,0.9999988917724373
394,2.6470651750559247e-10,0.9999999997352935
395,7.925641952583039e-9,0.9999999920743581
396,1.292147524076523e-6,0.9999987078524758
397,7.799157728156096e-11,0.9999999999220086
398,2.914138605760831e-9,0.9999999970858613
399,1.1288569221162273e-9,0.999999998871143
400,7.275778435739198e-7,0.9999992724221567
401,2.938925612090059e-8,0.9999999706107439
402,9.080157174781975e-7,0.9999990919842824
403,3.031916692360058e-7,0.9999996968083307
404,1.6971467639806517e-11,0.9999999999830287
405,3.523225518171362e-7,0.9999996476774481
406,6.168670674961307e-8,0.9999999383132933
407,0.000024888672806874784,0.9999751113271932
408,9.874819025567143e-6,0.9999901251809744
409,6.93683905267022e-9,0.9999999930631609
410,1.4906491889663373e-7,0.9999998509350811
411,4.1203333353703585e-10,0.9999999995879665
412,6.031668926531986e-8,0.9999999396833106
413,0.00007570288035545465,0.9999242971196444
414,7.156650995677979e-8,0.9999999284334898
415,4.85062009155102e-6,0.9999951493799085
416,1.2322946622882727e-7,0.9999998767705338
417,2.780295468651008e-6,0.9999972197045314
418,1.3993859182631621e-9,0.9999999986006141
419,7.957237377700609e-7,0.9999992042762622
420,6.778542705578061e-8,0.9999999322145731
421,0.000016078640069571236,0.9999839213599307
422,1.631373659453204e-7,0.9999998368626342
423,7.947917599873931e-8,0.9999999205208239
424,1.1921330689169353e-8,0.9999999880786695
425,3.38089942774199e-18,1.0
426,1.427985761295e-10,0.9999999998572013
427,2.8178898639690606e-10,0.9999999997182112
428,4.574244118621474e-12,0.9999999999954259
429,2.9280781306153573e-8,0.9999999707192186
430,4.242364032132987e-7,0.999999575763597
431,2.1899016551180488e-7,0.9999997810098344
432,6.000239251163523e-9,0.9999999939997608
433,3.340857244390277e-7,0.9999996659142757
434,2.1634938659583608e-8,0.9999999783650615
435,6.583634320520769e-8,0.999999934163657
436,2.0460321746721686e-9,0.9999999979539678
437,1.4195989879778187e-8,0.9999999858040102
438,2.404783097411337e-9,0.999999997595217
439,1.1856724630567494e-10,0.9999999998814326
440,2.4839134916297976e-8,0.9999999751608651
441,7.908432507627448e-8,0.9999999209156749
442,1.4671799197959368e-10,0.9999999998532818
443,8.861967394646832e-8,0.9999999113803261
444,1.531669474018024e-8,0.9999999846833053
445,1.1877343941719699e-7,0.9999998812265607
446,2.266201382069318e-7,0.9999997733798617
447,2.348980084713737e-6,0.9999976510199151
448,2.643096454946017e-12,0.9999999999973568
449,1.627739763373105e-9,0.9999999983722603
450,3.880906097836809e-12,0.9999999999961187
451,5.144243484936427e-7,0.9999994855756515
452,9.776353482380886e-6,0.9999902236465177
453,1.3018080809291413e-10,0.9999999998698192
454,5.300474760577751e-6,0.9999946995252392
455,7.337890683520305e-12,0.9999999999926623
456,7.723138467557035e-10,0.9999999992276862
457,7.416819352839826e-8,0.9999999258318063
458,4.813108161278387e-8,0.9999999518689184
459,1.723069772708374e-7,0.9999998276930229
460,2.0095043848266575e-7,0.9999997990495617
461,3.400980924943551e-7,0.9999996599019073
462,0.00012212034592727964,0.9998778796540728
463,2.4108861155457836e-8,0.999999975891139
464,0.000015342759104923827,0.9999846572408949
465,8.122739742441876e-8,0.9999999187726025
466,1.8249789953750993e-9,0.9999999981750209
467,1.7903857584367688e-9,0.9999999982096144
468,3.561860665245785e-6,0.9999964381393348
469,7.083953488130798e-10,0.9999999992916044
470,0.00001024073072225843,0.9999897592692778
471,0.00013757919576268076,0.9998624208042374
472,3.078534962058756e-7,0.9999996921465039
473,0.000014492977734612128,0.9999855070222654
474,2.3294267567286628e-7,0.9999997670573242
475,1.1797089798658331e-8,0.9999999882029101
476,8.553760731119818e-8,0.9999999144623929
477,6.81940804839657e-7,0.9999993180591951
478,3.835395755730187e-8,0.9999999616460425
479,1.7005687056711704e-9,0.9999999982994314
480,1.6417075141623034e-6,0.9999983582924858
481,3.075596349106063e-6,0.999996924403651
482,2.251768476633969e-8,0.9999999774823152
483,0.000019407793541945017,0.9999805922064583
484,2.7189813175086272e-6,0.9999972810186825
485,7.975094272351351e-7,0.9999992024905726
486,0.00001298674653109174,0.999987013253469
487,2.240566492346649e-8,0.9999999775943353
488,1.0530368419860198e-9,0.9999999989469632
489,2.3230988524087267e-8,0.9999999767690115
490,1.7867639847769087e-7,0.9999998213236017
491,2.5496970210291405e-6,0.9999974503029789
492,2.8773079416820193e-8,0.9999999712269205
493,6.945220864257779e-7,0.9999993054779135
494,1.1029508150524344e-7,0.9999998897049184
495,5.315702973612348e-7,0.9999994684297028
496,2.3640510750409976e-8,0.9999999763594895
497,9.276807805283905e-7,0.9999990723192196
498,1.2293183664758858e-7,0.9999998770681633
499,2.053673794330484e-10,0.9999999997946327
500,3.658284574430774e-6,0.9999963417154256
501,6.215259997006883e-8,0.9999999378473999
502,4.4855889147980064e-7,0.9999995514411084
503,6.202364176406645e-10,0.9999999993797635
504,3.045078166364026e-7,0.9999996954921835
505,3.541797596070932e-6,0.999996458202404
506,0.000019923975914416654,0.9999800760240853
507,1.1271214728512476e-10,0.9999999998872879
508,3.951098767503719e-10,0.9999999996048903
509,3.1429496682020927e-7,0.9999996857050332
510,1.5319087453105415e-6,0.9999984680912549
511,3.38806712446408e-10,0.9999999996611932
512,2.2428781473874506e-8,0.9999999775712183
513,8.715260714144305e-12,0.9999999999912847
514,8.725828900552149e-8,0.9999999127417112
515,1.856633899754322e-8,0.9999999814336611
516,5.535469398335869e-9,0.9999999944645306
517,4.591430257307944e-6,0.9999954085697429
518,1.8289449316592909e-6,0.9999981710550682
519,4.844728759364406e-10,0.9999999995155271
520,1.6586597974880083e-7,0.9999998341340199
521,5.9100004061185365e-6,0.9999940899995939
522,3.8810230454511396e-7,0.9999996118976953
523,4.4561860201565486e-8,0.9999999554381399
524,6.286027874896605e-9,0.9999999937139721
525,1.8148742627203958e-10,0.9999999998185127
526,3.6159990321739e-6,0.9999963840009679
527,4.651165850500318e-11,0.9999999999534879
528,1.493452548098695e-7,0.9999998506547452
529,4.114392996818205e-9,0.9999999958856072
530,2.337050746232616e-9,0.9999999976629492
531,1.7224921589382843e-7,0.9999998277507842
532,6.544201069269609e-7,0.9999993455798931
533,1.8140162736269545e-7,0.9999998185983727
534,9.302003321334419e-7,0.9999990697996678
535,1.4298066003486122e-12,0.99999999999857
536,3.748561914517151e-10,0.9999999996251439
537,3.574102510635278e-6,0.9999964258974894
538,1.2809962570586073e-8,0.9999999871900375
539,2.6174112652532583e-8,0.9999999738258872
540,1.1889585394031972e-8,0.9999999881104148
541,1.553883400706312e-8,0.9999999844611659
542,1.4402685140070308e-9,0.9999999985597317
543,3.0054790635446326e-11,0.9999999999699454
544,4.184362965618527e-7,0.9999995815637034
545,1.8565108869909608e-9,0.999999998143489
546,7.025366427742148e-13,0.9999999999992975
547,1.743771820902116e-8,0.9999999825622822
548,3.0666706770451667e-7,0.9999996933329323
549,1.9953852758722534e-6,0.999998004614724
550,1.3724213945079491e-9,0.9999999986275787
551,2.825240148716497e-8,0.9999999717475987
552,6.127267431715452e-9,0.9999999938727324
553,1.2684067112903098e-6,0.9999987315932888
554,6.57480692457239e-7,0.9999993425193078
555,7.752286999982736e-6,0.999992247713
556,3.1350402135984345e-9,0.9999999968649598
557,3.5701792974729553e-9,0.9999999964298212
558,3.748332712146284e-7,0.9999996251667288
559,1.597886824413965e-7,0.9999998402113176
560,5.12030065029797e-6,0.9999948796993495
561,1.3573448892612867e-10,0.9999999998642655
562,1.047845183170317e-6,0.999998952154817
563,2.534586193593666e-7,0.9999997465413807
564,8.148195607651036e-12,0.9999999999918519
565,1.5762618117752083e-9,0.9999999984237382
566,1.3400980442892298e-6,0.9999986599019559
567,3.758263165693356e-8,0.9999999624173683
568,2.964475809363127e-7,0.9999997035524191
569,2.5887682395012995e-7,0.9999997411231762
570,1.0440248035967026e-13,0.9999999999998952
571,1.2712571344073485e-8,0.9999999872874287
572,1.7567788396437824e-7,0.9999998243221161
573,5.626926257253192e-8,0.9999999437307374
574,1.7546235408346567e-7,0.9999998245376459
575,2.722629678077531e-10,0.9999999997277369
576,1.2116873618841632e-6,0.999998788312638
577,0.000013276422463227935,0.9999867235775367
578,4.631379973390474e-7,0.9999995368620027
579,4.358967027757261e-9,0.999999995641033
580,6.884228699801327e-6,0.9999931157713002
581,1.642269882657034e-6,0.9999983577301175
582,8.259195043664057e-7,0.9999991740804957
583,2.079874875600831e-7,0.9999997920125127
584,3.9844780416950225e-7,0.9999996015521958
585,3.1034191495094337e-9,0.9999999968965809
586,2.583194817255287e-7,0.9999997416805183
587,5.916714658459959e-8,0.9999999408328533
588,6.384083124745913e-7,0.9999993615916876
589,9.657003126448042e-7,0.9999990342996874
590,4.884252234185962e-8,0.9999999511574774
591,1.4954007795955396e-8,0.9999999850459923
592,2.2300183990787176e-12,0.9999999999977698
593,5.525622615259241e-6,0.9999944743773849
594,1.193997466561217e-7,0.9999998806002535
595,3.70165992120536e-6,0.9999962983400787
596,1.2551811375274938e-8,0.9999999874481887
597,1.0919398822350088e-6,0.9999989080601177
598,1.6862382745102215e-8,0.9999999831376173
599,6.856120266886956e-11,0.9999999999314388
